DateTimeEnding,CLUZ,CVIS,CMIN
10/1/2025 00:05,9330,1179,1941
10/1/2025 00:10,9289,1264,1943
10/1/2025 00:15,9264,1258,1926
10/1/2025 00:20,9211,1129,1914
10/1/2025 00:25,9190,1123,1929
10/1/2025 00:30,9181,1120,1917
10/1/2025 00:35,9170,1376,1904
10/1/2025 00:40,9096,1370,1900
10/1/2025 00:45,9116,1424,1897
10/1/2025 00:50,9028,1174,1894
10/1/2025 00:55,8958,1267,1872
10/1/2025 01:00,8986,1206,1877
10/1/2025 01:05,8980,1224,1869
10/1/2025 01:10,9012,1080,1864
10/1/2025 01:15,8948,1075,1863
10/1/2025 01:20,9062,1055,1914
10/1/2025 01:25,8917,1084,1856
10/1/2025 01:30,8992,1105,1858
10/1/2025 01:35,8885,1101,1846
10/1/2025 01:40,8877,1097,1838
10/1/2025 01:45,8923,1131,1832
10/1/2025 01:50,8805,1105,1828
10/1/2025 01:55,8769,1102,1825
10/1/2025 02:00,8757,1098,1818
10/1/2025 02:05,8835,1142,1804
10/1/2025 02:10,8812,1109,1837
10/1/2025 02:15,8800,1076,1856
10/1/2025 02:20,8784,1103,1814
10/1/2025 02:25,8778,712,2186
10/1/2025 02:30,8734,699,2200
10/1/2025 02:35,8731,687,2208
10/1/2025 02:40,8720,674,2207
10/1/2025 02:45,8712,668,2212
10/1/2025 02:50,8690,1005,1869
10/1/2025 02:55,0,0,0
10/1/2025 03:00,0,0,0
10/1/2025 03:05,0,0,0
10/1/2025 03:10,0,0,0
10/1/2025 03:15,8387,1078,1764
10/1/2025 03:20,8404,1078,1766
10/1/2025 03:25,8381,1078,1775
10/1/2025 03:30,8419,1087,1772
10/1/2025 03:35,8410,1086,1763
10/1/2025 03:40,8430,1087,1771
10/1/2025 03:45,8445,1092,1763
10/1/2025 03:50,8456,1084,1763
10/1/2025 03:55,8438,1084,1760
10/1/2025 04:00,8463,1085,1760
10/1/2025 04:05,8486,1088,1768
10/1/2025 04:10,8526,1093,1775
10/1/2025 04:15,8553,1105,1783
10/1/2025 04:20,8606,1112,1794
10/1/2025 04:25,8634,1112,1809
10/1/2025 04:30,8629,1116,1791
10/1/2025 04:35,8652,1119,1797
10/1/2025 04:40,8683,1127,1801
10/1/2025 04:45,8690,1131,1801
10/1/2025 04:50,8704,1136,1810
10/1/2025 04:55,8724,1144,1820
10/1/2025 05:00,8738,1145,1823
10/1/2025 05:05,8594,1143,1836
10/1/2025 05:10,8670,1151,1860
10/1/2025 05:15,8705,1157,1871
10/1/2025 05:20,8736,1166,1901
10/1/2025 05:25,8765,1177,1913
10/1/2025 05:30,8766,1187,1936
10/1/2025 05:35,8815,1205,1946
10/1/2025 05:40,8815,1213,1963
10/1/2025 05:45,8797,1219,1959
10/1/2025 05:50,8803,1219,1952
10/1/2025 05:55,8803,1217,1937
10/1/2025 06:00,8853,1213,1929
10/1/2025 06:05,8694,1210,1912
10/1/2025 06:10,8729,1208,1899
10/1/2025 06:15,8725,1203,1879
10/1/2025 06:20,8718,1196,1870
10/1/2025 06:25,8720,1222,1853
10/1/2025 06:30,8672,1219,1847
10/1/2025 06:35,8676,1219,1836
10/1/2025 06:40,8679,1209,1838
10/1/2025 06:45,8672,1218,1830
10/1/2025 06:50,8650,1213,1820
10/1/2025 06:55,8704,1209,1818
10/1/2025 07:00,8706,1240,1826
10/1/2025 07:05,8599,1257,1817
10/1/2025 07:10,8680,1267,1826
10/1/2025 07:15,8762,1271,1834
10/1/2025 07:20,8833,1279,1853
10/1/2025 07:25,8802,1283,1871
10/1/2025 07:30,8847,1292,1898
10/1/2025 07:35,8900,1309,1911
10/1/2025 07:40,8992,1324,1941
10/1/2025 07:45,9033,1343,1965
10/1/2025 07:50,9128,1329,1991
10/1/2025 07:55,9209,1348,2023
10/1/2025 08:00,9314,1371,2043
10/1/2025 08:05,9425,1396,2084
10/1/2025 08:10,9556,1409,2119
10/1/2025 08:15,9625,1428,2142
10/1/2025 08:20,9688,1447,2183
10/1/2025 08:25,9769,1448,2195
10/1/2025 08:30,9822,1459,2215
10/1/2025 08:35,9840,1478,2236
10/1/2025 08:40,9892,1492,2260
10/1/2025 08:45,9941,1504,2284
10/1/2025 08:50,10093,1511,2289
10/1/2025 08:55,10140,1523,2274
10/1/2025 09:00,10199,1535,2281
10/1/2025 09:05,10277,1539,2298
10/1/2025 09:10,10316,1552,2317
10/1/2025 09:15,10325,1562,2330
10/1/2025 09:20,10425,1570,2374
10/1/2025 09:25,10451,1575,2390
10/1/2025 09:30,10480,1610,2380
10/1/2025 09:35,10629,1615,2392
10/1/2025 09:40,10682,1624,2423
10/1/2025 09:45,10743,1629,2406
10/1/2025 09:50,10794,1640,2422
10/1/2025 09:55,10836,1656,2429
10/1/2025 10:00,10866,1661,2443
10/1/2025 10:05,10869,1666,2452
10/1/2025 10:10,10905,1675,2468
10/1/2025 10:15,10952,1677,2476
10/1/2025 10:20,11016,1682,2482
10/1/2025 10:25,11046,1692,2490
10/1/2025 10:30,11065,1718,2493
10/1/2025 10:35,11123,1722,2503
10/1/2025 10:40,11038,1748,2496
10/1/2025 10:45,11059,1740,2505
10/1/2025 10:50,11053,1738,2522
10/1/2025 10:55,11057,1739,2533
10/1/2025 11:00,11052,1747,2551
10/1/2025 11:05,11073,1743,2568
10/1/2025 11:10,11152,1756,2566
10/1/2025 11:15,11186,1760,2570
10/1/2025 11:20,11208,1761,2559
10/1/2025 11:25,11164,1777,2542
10/1/2025 11:30,11147,1777,2542
10/1/2025 11:35,11178,1781,2524
10/1/2025 11:40,11174,1780,2521
10/1/2025 11:45,11246,1788,2525
10/1/2025 11:50,11218,1781,2520
10/1/2025 11:55,11168,1780,2514
10/1/2025 12:00,11120,1783,2506
10/1/2025 12:05,11110,1772,2502
10/1/2025 12:10,11109,1769,2495
10/1/2025 12:15,11087,1769,2497
10/1/2025 12:20,11243,1785,2487
10/1/2025 12:25,11248,1787,2509
10/1/2025 12:30,11239,1785,2534
10/1/2025 12:35,11243,1774,2538
10/1/2025 12:40,11248,1776,2538
10/1/2025 12:45,11263,1780,2550
10/1/2025 12:50,11254,1783,2561
10/1/2025 12:55,11271,1783,2562
10/1/2025 13:00,11301,1789,2570
10/1/2025 13:05,11377,1801,2593
10/1/2025 13:10,11581,1821,2561
10/1/2025 13:15,11663,1835,2553
10/1/2025 13:20,11701,1845,2569
10/1/2025 13:25,11748,1854,2599
10/1/2025 13:30,11829,1864,2618
10/1/2025 13:35,11844,1873,2642
10/1/2025 13:40,11801,1877,2636
10/1/2025 13:45,11785,1876,2644
10/1/2025 13:50,11793,1896,2645
10/1/2025 13:55,11799,1894,2649
10/1/2025 14:00,11785,1895,2654
10/1/2025 14:05,11753,1906,2652
10/1/2025 14:10,11777,1911,2619
10/1/2025 14:15,11789,1935,2608
10/1/2025 14:20,11797,1938,2614
10/1/2025 14:25,11798,1942,2611
10/1/2025 14:30,11878,1934,2586
10/1/2025 14:35,11896,1936,2594
10/1/2025 14:40,11895,1964,2595
10/1/2025 14:45,11872,1973,2567
10/1/2025 14:50,11880,1968,2530
10/1/2025 14:55,11861,1972,2521
10/1/2025 15:00,11830,1966,2474
10/1/2025 15:05,11780,1972,2466
10/1/2025 15:10,11787,1968,2499
10/1/2025 15:15,11790,1970,2503
10/1/2025 15:20,11813,2002,2500
10/1/2025 15:25,11826,2006,2519
10/1/2025 15:30,11834,2006,2516
10/1/2025 15:35,11780,2005,2510
10/1/2025 15:40,11767,2006,2509
10/1/2025 15:45,11788,2002,2507
10/1/2025 15:50,11807,2001,2505
10/1/2025 15:55,11795,2001,2490
10/1/2025 16:00,11770,1993,2480
10/1/2025 16:05,11723,1986,2463
10/1/2025 16:10,11700,1983,2461
10/1/2025 16:15,11695,1982,2455
10/1/2025 16:20,11606,2019,2453
10/1/2025 16:25,11576,2019,2450
10/1/2025 16:30,11520,2016,2446
10/1/2025 16:35,11496,1988,2440
10/1/2025 16:40,11471,1986,2439
10/1/2025 16:45,11456,1985,2434
10/1/2025 16:50,11401,1980,2423
10/1/2025 16:55,11333,1990,2414
10/1/2025 17:00,11260,1984,2399
10/1/2025 17:05,11172,1971,2382
10/1/2025 17:10,11129,2001,2378
10/1/2025 17:15,11124,2000,2376
10/1/2025 17:20,11122,2002,2384
10/1/2025 17:25,11140,2029,2385
10/1/2025 17:30,11133,2035,2401
10/1/2025 17:35,11141,2046,2456
10/1/2025 17:40,11135,2058,2474
10/1/2025 17:45,11146,2076,2494
10/1/2025 17:50,11184,2086,2517
10/1/2025 17:55,11210,2099,2524
10/1/2025 18:00,11206,2105,2535
10/1/2025 18:05,11209,2110,2546
10/1/2025 18:10,11237,2114,2546
10/1/2025 18:15,11264,2116,2550
10/1/2025 18:20,11338,2111,2539
10/1/2025 18:25,11384,2104,2514
10/1/2025 18:30,11434,2093,2506
10/1/2025 18:35,11448,2086,2480
10/1/2025 18:40,11435,2076,2469
10/1/2025 18:45,11393,2068,2458
10/1/2025 18:50,11367,2056,2419
10/1/2025 18:55,11323,2050,2409
10/1/2025 19:00,11227,2041,2396
10/1/2025 19:05,11210,2030,2385
10/1/2025 19:10,11203,2021,2381
10/1/2025 19:15,11190,2021,2370
10/1/2025 19:20,11189,2012,2369
10/1/2025 19:25,11167,2038,2360
10/1/2025 19:30,11171,2030,2360
10/1/2025 19:35,11158,2026,2347
10/1/2025 19:40,11140,2021,2325
10/1/2025 19:45,11066,2015,2320
10/1/2025 19:50,11055,2014,2321
10/1/2025 19:55,11034,2024,2312
10/1/2025 20:00,11024,2020,2305
10/1/2025 20:05,10973,2011,2301
10/1/2025 20:10,10938,2008,2296
10/1/2025 20:15,10941,2003,2294
10/1/2025 20:20,10994,2019,2302
10/1/2025 20:25,10981,2012,2302
10/1/2025 20:30,10969,2009,2285
10/1/2025 20:35,10952,2006,2272
10/1/2025 20:40,10950,2009,2267
10/1/2025 20:45,10918,1996,2251
10/1/2025 20:50,10924,1990,2243
10/1/2025 20:55,10888,1945,2233
10/1/2025 21:00,10855,1928,2222
10/1/2025 21:05,10801,1910,2200
10/1/2025 21:10,10772,1898,2178
10/1/2025 21:15,10740,1893,2169
10/1/2025 21:20,10733,1887,2155
10/1/2025 21:25,10709,1888,2167
10/1/2025 21:30,10665,1873,2155
10/1/2025 21:35,10611,1870,2131
10/1/2025 21:40,10603,1856,2131
10/1/2025 21:45,10566,1844,2125
10/1/2025 21:50,10535,1841,2117
10/1/2025 21:55,10491,1834,2104
10/1/2025 22:00,10454,1816,2102
10/1/2025 22:05,10551,1810,2094
10/1/2025 22:10,10528,1808,2087
10/1/2025 22:15,10495,1796,2072
10/1/2025 22:20,10454,1785,2063
10/1/2025 22:25,10431,1777,2053
10/1/2025 22:30,10406,1768,2045
10/1/2025 22:35,10378,1749,2046
10/1/2025 22:40,10326,1743,2050
10/1/2025 22:45,10317,1738,2045
10/1/2025 22:50,10274,1724,2038
10/1/2025 22:55,10241,1719,2029
10/1/2025 23:00,10180,1710,2038
10/1/2025 23:05,10225,1701,2025
10/1/2025 23:10,10218,1718,2011
10/1/2025 23:15,10140,1710,2005
10/1/2025 23:20,10150,1701,1998
10/1/2025 23:25,10081,1693,1987
10/1/2025 23:30,10068,1684,1983
10/1/2025 23:35,10023,1687,1972
10/1/2025 23:40,9977,1672,1972
10/1/2025 23:45,9943,1668,1967
10/1/2025 23:50,9912,1641,1960
10/1/2025 23:55,9889,1644,1951
10/2/2025 00:00,9821,1641,1945
10/2/2025 00:05,9943,1649,1933
10/2/2025 00:10,9835,1641,1904
10/2/2025 00:15,9812,1632,1897
10/2/2025 00:20,9812,1630,1901
10/2/2025 00:25,9817,1585,1885
10/2/2025 00:30,9710,1584,1884
10/2/2025 00:35,9765,1601,1871
10/2/2025 00:40,9680,1595,1872
10/2/2025 00:45,9632,1593,1892
10/2/2025 00:50,9602,1586,1881
10/2/2025 00:55,9590,1583,1883
10/2/2025 01:00,9584,1580,1858
10/2/2025 01:05,9439,1560,1841
10/2/2025 01:10,9419,1554,1845
10/2/2025 01:15,9488,1573,1861
10/2/2025 01:20,9471,1571,1863
10/2/2025 01:25,9388,1569,1857
10/2/2025 01:30,9386,1571,1855
10/2/2025 01:35,9378,1573,1834
10/2/2025 01:40,9374,1566,1841
10/2/2025 01:45,9345,1559,1832
10/2/2025 01:50,9319,1553,1832
10/2/2025 01:55,9291,1549,1826
10/2/2025 02:00,9258,1533,1822
10/2/2025 02:05,9243,1526,1811
10/2/2025 02:10,9235,1522,1806
10/2/2025 02:15,9212,1518,1800
10/2/2025 02:20,9206,1515,1798
10/2/2025 02:25,9175,1512,1800
10/2/2025 02:30,9110,1509,1781
10/2/2025 02:35,9088,1505,1778
10/2/2025 02:40,9099,1504,1786
10/2/2025 02:45,9072,1498,1777
10/2/2025 02:50,9023,1498,1776
10/2/2025 02:55,8987,1494,1768
10/2/2025 03:00,8900,1492,1774
10/2/2025 03:05,8897,1485,1759
10/2/2025 03:10,8933,1485,1776
10/2/2025 03:15,8902,1481,1768
10/2/2025 03:20,8916,1469,1766
10/2/2025 03:25,8888,1468,1769
10/2/2025 03:30,8882,1474,1767
10/2/2025 03:35,8891,1471,1750
10/2/2025 03:40,8880,1465,1754
10/2/2025 03:45,8884,1466,1753
10/2/2025 03:50,8844,1468,1726
10/2/2025 03:55,8835,1464,1726
10/2/2025 04:00,8787,1462,1726
10/2/2025 04:05,8830,1463,1720
10/2/2025 04:10,8867,1471,1737
10/2/2025 04:15,8905,1470,1761
10/2/2025 04:20,8926,1472,1774
10/2/2025 04:25,8972,1470,1779
10/2/2025 04:30,8969,1472,1786
10/2/2025 04:35,8939,1470,1781
10/2/2025 04:40,8973,1471,1789
10/2/2025 04:45,8995,1470,1794
10/2/2025 04:50,9009,1472,1803
10/2/2025 04:55,8972,1476,1830
10/2/2025 05:00,8980,1478,1833
10/2/2025 05:05,8856,1482,1844
10/2/2025 05:10,8913,1513,1864
10/2/2025 05:15,8932,1518,1877
10/2/2025 05:20,8987,1532,1898
10/2/2025 05:25,9002,1537,1913
10/2/2025 05:30,9029,1552,1930
10/2/2025 05:35,9053,1555,1940
10/2/2025 05:40,9056,1573,1941
10/2/2025 05:45,9058,1578,1927
10/2/2025 05:50,9059,1588,1920
10/2/2025 05:55,9035,1593,1900
10/2/2025 06:00,9034,1595,1884
10/2/2025 06:05,8893,1598,1903
10/2/2025 06:10,8899,1605,1888
10/2/2025 06:15,8896,1597,1873
10/2/2025 06:20,8896,1590,1861
10/2/2025 06:25,8886,1587,1843
10/2/2025 06:30,8884,1588,1847
10/2/2025 06:35,8875,1589,1835
10/2/2025 06:40,8861,1581,1820
10/2/2025 06:45,8860,1556,1809
10/2/2025 06:50,8867,1550,1797
10/2/2025 06:55,8894,1549,1800
10/2/2025 07:00,8873,1548,1803
10/2/2025 07:05,8753,1551,1802
10/2/2025 07:10,8817,1557,1811
10/2/2025 07:15,8891,1559,1819
10/2/2025 07:20,8964,1579,1833
10/2/2025 07:25,9011,1591,1846
10/2/2025 07:30,9133,1610,1866
10/2/2025 07:35,9227,1627,1885
10/2/2025 07:40,9295,1653,1909
10/2/2025 07:45,9347,1676,1921
10/2/2025 07:50,9429,1693,1951
10/2/2025 07:55,9442,1719,1980
10/2/2025 08:00,9556,1746,2009
10/2/2025 08:05,9627,1762,2046
10/2/2025 08:10,9745,1791,2088
10/2/2025 08:15,9776,1812,2108
10/2/2025 08:20,9863,1837,2122
10/2/2025 08:25,9920,1856,2143
10/2/2025 08:30,10048,1877,2147
10/2/2025 08:35,10145,1896,2159
10/2/2025 08:40,10185,1920,2180
10/2/2025 08:45,10207,1947,2200
10/2/2025 08:50,10259,1962,2216
10/2/2025 08:55,10253,1973,2234
10/2/2025 09:00,10322,1986,2285
10/2/2025 09:05,10366,2002,2299
10/2/2025 09:10,10434,2027,2332
10/2/2025 09:15,10462,2048,2344
10/2/2025 09:20,10483,2057,2356
10/2/2025 09:25,10595,2069,2369
10/2/2025 09:30,10650,2081,2373
10/2/2025 09:35,10761,2089,2388
10/2/2025 09:40,10916,2099,2408
10/2/2025 09:45,10949,2106,2419
10/2/2025 09:50,10941,2133,2431
10/2/2025 09:55,11041,2127,2442
10/2/2025 10:00,11057,2134,2453
10/2/2025 10:05,11120,2139,2467
10/2/2025 10:10,11188,2147,2471
10/2/2025 10:15,11147,2159,2483
10/2/2025 10:20,11202,2166,2494
10/2/2025 10:25,11256,2175,2508
10/2/2025 10:30,11273,2186,2515
10/2/2025 10:35,11289,2190,2526
10/2/2025 10:40,11310,2197,2532
10/2/2025 10:45,11385,2200,2539
10/2/2025 10:50,11403,2207,2530
10/2/2025 10:55,11387,2207,2535
10/2/2025 11:00,11289,2211,2559
10/2/2025 11:05,11305,2206,2560
10/2/2025 11:10,11304,2206,2564
10/2/2025 11:15,11325,2205,2572
10/2/2025 11:20,11396,2216,2570
10/2/2025 11:25,11400,2207,2581
10/2/2025 11:30,11413,2207,2575
10/2/2025 11:35,11413,2206,2572
10/2/2025 11:40,11396,2209,2563
10/2/2025 11:45,11377,2202,2558
10/2/2025 11:50,11355,2212,2548
10/2/2025 11:55,11329,2210,2551
10/2/2025 12:00,11267,2196,2549
10/2/2025 12:05,11250,2186,2550
10/2/2025 12:10,11254,2188,2556
10/2/2025 12:15,11244,2192,2554
10/2/2025 12:20,11265,2198,2549
10/2/2025 12:25,11287,2200,2559
10/2/2025 12:30,11268,2216,2560
10/2/2025 12:35,11273,2213,2562
10/2/2025 12:40,11256,2209,2563
10/2/2025 12:45,11285,2208,2567
10/2/2025 12:50,11299,2215,2567
10/2/2025 12:55,11329,2220,2577
10/2/2025 13:00,11363,2234,2587
10/2/2025 13:05,11554,2247,2623
10/2/2025 13:10,11631,2267,2648
10/2/2025 13:15,11681,2280,2660
10/2/2025 13:20,11706,2296,2666
10/2/2025 13:25,11758,2312,2670
10/2/2025 13:30,11784,2315,2664
10/2/2025 13:35,11751,2347,2668
10/2/2025 13:40,11764,2343,2665
10/2/2025 13:45,11793,2342,2665
10/2/2025 13:50,11788,2352,2691
10/2/2025 13:55,11937,2357,2706
10/2/2025 14:00,11949,2344,2710
10/2/2025 14:05,11955,2337,2709
10/2/2025 14:10,11969,2346,2711
10/2/2025 14:15,11964,2344,2711
10/2/2025 14:20,12018,2343,2710
10/2/2025 14:25,12031,2347,2703
10/2/2025 14:30,12058,2344,2670
10/2/2025 14:35,12073,2357,2665
10/2/2025 14:40,11930,2353,2660
10/2/2025 14:45,11919,2351,2654
10/2/2025 14:50,11902,2342,2638
10/2/2025 14:55,11699,2339,2625
10/2/2025 15:00,11729,2332,2614
10/2/2025 15:05,11673,2322,2611
10/2/2025 15:10,11592,2296,2604
10/2/2025 15:15,11548,2295,2594
10/2/2025 15:20,11533,2319,2596
10/2/2025 15:25,11569,2318,2576
10/2/2025 15:30,11578,2303,2576
10/2/2025 15:35,11534,2302,2575
10/2/2025 15:40,11475,2308,2576
10/2/2025 15:45,11466,2315,2557
10/2/2025 15:50,11468,2313,2555
10/2/2025 15:55,11402,2319,2549
10/2/2025 16:00,11368,2306,2545
10/2/2025 16:05,11312,2302,2536
10/2/2025 16:10,11285,2263,2524
10/2/2025 16:15,11321,2263,2505
10/2/2025 16:20,11316,2260,2505
10/2/2025 16:25,11294,2259,2502
10/2/2025 16:30,11274,2261,2482
10/2/2025 16:35,11250,2255,2480
10/2/2025 16:40,11278,2252,2473
10/2/2025 16:45,11255,2244,2470
10/2/2025 16:50,11237,2218,2456
10/2/2025 16:55,11169,2208,2452
10/2/2025 17:00,11066,2204,2442
10/2/2025 17:05,10974,2183,2432
10/2/2025 17:10,10942,2172,2422
10/2/2025 17:15,10925,2171,2456
10/2/2025 17:20,10918,2172,2462
10/2/2025 17:25,10800,2181,2444
10/2/2025 17:30,10897,2187,2456
10/2/2025 17:35,10901,2199,2477
10/2/2025 17:40,10910,2207,2476
10/2/2025 17:45,10882,2220,2519
10/2/2025 17:50,10909,2235,2543
10/2/2025 17:55,10968,2245,2553
10/2/2025 18:00,11072,2254,2558
10/2/2025 18:05,11085,2257,2577
10/2/2025 18:10,11088,2269,2579
10/2/2025 18:15,11114,2276,2579
10/2/2025 18:20,11204,2273,2566
10/2/2025 18:25,11232,2271,2560
10/2/2025 18:30,11224,2265,2548
10/2/2025 18:35,11220,2237,2519
10/2/2025 18:40,11161,2222,2515
10/2/2025 18:45,11120,2200,2497
10/2/2025 18:50,11071,2176,2469
10/2/2025 18:55,11038,2164,2452
10/2/2025 19:00,10961,2162,2437
10/2/2025 19:05,10886,2137,2425
10/2/2025 19:10,10860,2124,2413
10/2/2025 19:15,10831,2126,2406
10/2/2025 19:20,10841,2120,2404
10/2/2025 19:25,10855,2113,2402
10/2/2025 19:30,10867,2124,2393
10/2/2025 19:35,10856,2112,2391
10/2/2025 19:40,10842,2113,2384
10/2/2025 19:45,10758,2110,2377
10/2/2025 19:50,10732,2100,2375
10/2/2025 19:55,10686,2094,2366
10/2/2025 20:00,10676,2083,2364
10/2/2025 20:05,10648,2069,2351
10/2/2025 20:10,10646,2068,2347
10/2/2025 20:15,10634,2068,2352
10/2/2025 20:20,10638,2071,2347
10/2/2025 20:25,10602,2061,2345
10/2/2025 20:30,10589,2053,2338
10/2/2025 20:35,10570,2046,2327
10/2/2025 20:40,10552,2041,2325
10/2/2025 20:45,10529,2048,2318
10/2/2025 20:50,10477,2038,2303
10/2/2025 20:55,10421,2028,2291
10/2/2025 21:00,10382,2029,2279
10/2/2025 21:05,10329,2018,2260
10/2/2025 21:10,10338,2009,2244
10/2/2025 21:15,10290,1980,2231
10/2/2025 21:20,10322,1975,2221
10/2/2025 21:25,10249,1982,2216
10/2/2025 21:30,10209,1975,2211
10/2/2025 21:35,10191,1964,2207
10/2/2025 21:40,10200,1941,2190
10/2/2025 21:45,10159,1932,2188
10/2/2025 21:50,10142,1917,2178
10/2/2025 21:55,10108,1906,2168
10/2/2025 22:00,10042,1896,2160
10/2/2025 22:05,10153,1886,2159
10/2/2025 22:10,10131,1879,2147
10/2/2025 22:15,10113,1874,2135
10/2/2025 22:20,10136,1856,2137
10/2/2025 22:25,10089,1850,2120
10/2/2025 22:30,10022,1841,2108
10/2/2025 22:35,9964,1830,2103
10/2/2025 22:40,9935,1820,2107
10/2/2025 22:45,9902,1810,2099
10/2/2025 22:50,9920,1799,2098
10/2/2025 22:55,9883,1795,2093
10/2/2025 23:00,9832,1783,2081
10/2/2025 23:05,9960,1776,2061
10/2/2025 23:10,9854,1771,2059
10/2/2025 23:15,9830,1785,2051
10/2/2025 23:20,9859,1767,2040
10/2/2025 23:25,9794,1758,2028
10/2/2025 23:30,9766,1751,2022
10/2/2025 23:35,9718,1745,2011
10/2/2025 23:40,9712,1734,2004
10/2/2025 23:45,9712,1726,1991
10/2/2025 23:50,9694,1724,1994
10/2/2025 23:55,9657,1717,1990
10/3/2025 00:00,9590,1727,1970
10/3/2025 00:05,9649,1723,1972
10/3/2025 00:10,9610,1713,1963
10/3/2025 00:15,9563,1706,1948
10/3/2025 00:20,9512,1692,1937
10/3/2025 00:25,9459,1656,1924
10/3/2025 00:30,9443,1680,1917
10/3/2025 00:35,9417,1684,1918
10/3/2025 00:40,9473,1678,1909
10/3/2025 00:45,9375,1669,1908
10/3/2025 00:50,9353,1663,1902
10/3/2025 00:55,9323,1657,1907
10/3/2025 01:00,9342,1653,1866
10/3/2025 01:05,9315,1648,1876
10/3/2025 01:10,9268,1647,1864
10/3/2025 01:15,9253,1639,1851
10/3/2025 01:20,9255,1632,1849
10/3/2025 01:25,9236,1627,1851
10/3/2025 01:30,9205,1620,1869
10/3/2025 01:35,9189,1617,1860
10/3/2025 01:40,9174,1610,1862
10/3/2025 01:45,9128,1611,1849
10/3/2025 01:50,9099,1610,1847
10/3/2025 01:55,9085,1607,1850
10/3/2025 02:00,9072,1602,1845
10/3/2025 02:05,9032,1599,1832
10/3/2025 02:10,9022,1596,1835
10/3/2025 02:15,9000,1597,1825
10/3/2025 02:20,8971,1589,1813
10/3/2025 02:25,8944,1586,1806
10/3/2025 02:30,8929,1581,1811
10/3/2025 02:35,8896,1576,1804
10/3/2025 02:40,8899,1571,1798
10/3/2025 02:45,8886,1569,1792
10/3/2025 02:50,8842,1557,1791
10/3/2025 02:55,8817,1556,1789
10/3/2025 03:00,8805,1551,1789
10/3/2025 03:05,8783,1552,1795
10/3/2025 03:10,8776,1540,1790
10/3/2025 03:15,8771,1543,1782
10/3/2025 03:20,8730,1539,1774
10/3/2025 03:25,8691,1538,1768
10/3/2025 03:30,8694,1533,1766
10/3/2025 03:35,8697,1531,1771
10/3/2025 03:40,8708,1534,1779
10/3/2025 03:45,8765,1532,1770
10/3/2025 03:50,8763,1532,1768
10/3/2025 03:55,8742,1531,1762
10/3/2025 04:00,8751,1541,1768
10/3/2025 04:05,8771,1546,1771
10/3/2025 04:10,8808,1548,1777
10/3/2025 04:15,8842,1554,1788
10/3/2025 04:20,8825,1550,1796
10/3/2025 04:25,8857,1552,1811
10/3/2025 04:30,8848,1553,1820
10/3/2025 04:35,8881,1556,1824
10/3/2025 04:40,8847,1564,1830
10/3/2025 04:45,8831,1569,1836
10/3/2025 04:50,8830,1575,1804
10/3/2025 04:55,8841,1583,1807
10/3/2025 05:00,8837,1582,1834
10/3/2025 05:05,8729,1587,1852
10/3/2025 05:10,8718,1599,1867
10/3/2025 05:15,8740,1613,1882
10/3/2025 05:20,8782,1625,1882
10/3/2025 05:25,8816,1625,1896
10/3/2025 05:30,8817,1629,1910
10/3/2025 05:35,8848,1641,1922
10/3/2025 05:40,8864,1653,1923
10/3/2025 05:45,8865,1659,1943
10/3/2025 05:50,8787,1652,1933
10/3/2025 05:55,8753,1651,1921
10/3/2025 06:00,8743,1647,1906
10/3/2025 06:05,8623,1643,1870
10/3/2025 06:10,8685,1648,1858
10/3/2025 06:15,8683,1643,1847
10/3/2025 06:20,8679,1642,1836
10/3/2025 06:25,8710,1637,1847
10/3/2025 06:30,8715,1628,1847
10/3/2025 06:35,8721,1621,1836
10/3/2025 06:40,8857,1608,1833
10/3/2025 06:45,8842,1615,1816
10/3/2025 06:50,8822,1611,1808
10/3/2025 06:55,8836,1610,1809
10/3/2025 07:00,8879,1614,1814
10/3/2025 07:05,8783,1609,1834
10/3/2025 07:10,8826,1620,1853
10/3/2025 07:15,8878,1624,1865
10/3/2025 07:20,8913,1636,1866
10/3/2025 07:25,8938,1663,1885
10/3/2025 07:30,9025,1674,1920
10/3/2025 07:35,9050,1689,1978
10/3/2025 07:40,9110,1708,2000
10/3/2025 07:45,9163,1728,2010
10/3/2025 07:50,9221,1751,2012
10/3/2025 07:55,9307,1780,2044
10/3/2025 08:00,9385,1807,2077
10/3/2025 08:05,9476,1835,2128
10/3/2025 08:10,9561,1882,2162
10/3/2025 08:15,9624,1907,2184
10/3/2025 08:20,9730,1912,2195
10/3/2025 08:25,9766,1933,2218
10/3/2025 08:30,9823,1955,2231
10/3/2025 08:35,9851,1975,2246
10/3/2025 08:40,9851,1992,2262
10/3/2025 08:45,9827,2042,2281
10/3/2025 08:50,9869,2059,2289
10/3/2025 08:55,9980,2075,2307
10/3/2025 09:00,10040,2051,2314
10/3/2025 09:05,10087,2063,2327
10/3/2025 09:10,10151,2078,2337
10/3/2025 09:15,10160,2055,2351
10/3/2025 09:20,10213,2064,2360
10/3/2025 09:25,10253,2070,2369
10/3/2025 09:30,10313,2078,2376
10/3/2025 09:35,10363,2085,2388
10/3/2025 09:40,10415,2102,2396
10/3/2025 09:45,10473,2112,2403
10/3/2025 09:50,10518,2121,2417
10/3/2025 09:55,10591,2140,2423
10/3/2025 10:00,10609,2144,2430
10/3/2025 10:05,10637,2139,2438
10/3/2025 10:10,10675,2142,2448
10/3/2025 10:15,10578,2151,2459
